row_type,network,scenario_tag,controller,seed,status,steps,warmup,action_interval,sumocfg,net_file,unsupported_reason,travel_time_source,unfinished_vehicle_count,demand_shift_mechanism,demand_shift_inserted_vehicles,failure_mode_mechanism,failure_mode_target_edge,failure_mode_target_max_vehicles,failure_mode_start,failure_mode_end,ci_std_error,ci95_low,ci95_high,avg_travel_time,penalized_avg_travel_time,total_delay,completed_vehicles,completion_rate,throughput,mean_queue,max_queue,spillback_count,blocking_count,switching_count,controller_runtime_sec
seed,grid_4x4,grid_scalability,raw_neighbor_symbolic,20260604,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,63,,,,,,,,,,,80.10344827586206,128.53365384615384,2184.0,145,0.6971153846153846,0.6041666666666666,9.1,3.0,0,0,177,0.017103330115787685
seed,grid_4x4,grid_scalability,all_neighbor_symbolic,20260604,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,69,,,,,,,,,,,82.14388489208633,134.5096153846154,2422.0,139,0.6682692307692307,0.5791666666666667,10.091666666666667,3.0,0,0,176,0.016349109704606235
seed,grid_4x4,grid_scalability,random_permuted_dual,20260604,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,67,,,,,,,,,,,82.95035460992908,133.53846153846155,2617.0,141,0.6778846153846154,0.5875,10.904166666666667,4.0,0,0,161,0.01898899278603494
seed,grid_4x4,grid_scalability,full_dual_symbolic,20260604,not_feasible,300,60,10,,,Closed-loop per-TLS dual Scenario conversion is not yet safe for live SUMO actuation.,not_feasible,0,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
seed,grid_4x4,grid_scalability,fixed_time,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,62,,,,,,,,,,,77.52739726027397,125.95673076923077,2259.0,146,0.7019230769230769,0.6083333333333333,9.4125,3.0,0,0,128,0.014134663389995694
seed,grid_4x4,grid_scalability,actuated_local_pressure,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,63,,,,,,,,,,,79.71034482758621,128.2596153846154,2092.0,145,0.6971153846153846,0.6041666666666666,8.716666666666667,3.0,0,0,170,0.013700882438570261
seed,grid_4x4,grid_scalability,max_pressure,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,63,,,,,,,,,,,79.71034482758621,128.2596153846154,2092.0,145,0.6971153846153846,0.6041666666666666,8.716666666666667,3.0,0,0,170,0.015672613051719964
seed,grid_4x4,grid_scalability,capacity_aware_pressure,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,66,,,,,,,,,,,81.66901408450704,131.90865384615384,2206.0,142,0.6826923076923077,0.5916666666666667,9.191666666666666,3.0,0,0,172,0.015566996182315052
seed,grid_4x4,grid_scalability,local_pilight,20260605,not_feasible,300,60,10,,,No safely adaptable PI-Light local DSL baseline is present in the SUMO runner interface.,not_feasible,0,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
seed,grid_4x4,grid_scalability,raw_neighbor_symbolic,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,63,,,,,,,,,,,79.71034482758621,128.2596153846154,2092.0,145,0.6971153846153846,0.6041666666666666,8.716666666666667,3.0,0,0,170,0.013898193137720227
seed,grid_4x4,grid_scalability,all_neighbor_symbolic,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,66,,,,,,,,,,,81.66901408450704,131.90865384615384,2206.0,142,0.6826923076923077,0.5916666666666667,9.191666666666666,3.0,0,0,172,0.01693162799347192
seed,grid_4x4,grid_scalability,random_permuted_dual,20260605,completed,300,60,10,networks/grid_4x4/grid_4x4.sumocfg,networks/grid_4x4/grid_4x4.net.xml,,conditional_on_arrival_with_censoring_penalty,79,,,,,,,,,,,96.09302325581395,150.75,5786.0,129,0.6201923076923077,0.5375,24.108333333333334,4.0,0,0,98,0.01824013632722199
seed,grid_4x4,grid_scalability,full_dual_symbolic,20260605,not_feasible,300,60,10,,,Closed-loop per-TLS dual Scenario conversion is not yet safe for live SUMO actuation.,not_feasible,0,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0
seed,arterial,arterial_demand_shift,fixed_time,20260523,completed,300,60,10,networks/arterial/arterial.sumocfg,networks/arterial/arterial.net.xml,,conditional_on_arrival_with_censoring_penalty,206,traci_vehicle_insertion,8,,,,,,,,,64.09418282548476,103.14224137931035,9964.0,722,0.7780172413793104,3.0083333333333333,41.516666666666666,17.0,0,0,40,0.005106567172333598
seed,arterial,arterial_demand_shift,max_pressure,20260523,completed,300,60,10,networks/arterial/arterial.sumocfg,networks/arterial/arterial.net.xml,,conditional_on_arrival_with_censoring_penalty,182,traci_vehicle_insertion,8,,,,,,,,,63.38471849865952,98.02262931034483,7491.0,746,0.8038793103448276,3.1083333333333334,31.2125,16.0,0,0,55,0.008179296157322824
seed,arterial,arterial_demand_shift,capacity_aware_pressure,20260523,completed,300,60,10,networks/arterial/arterial.sumocfg,networks/arterial/arterial.net.xml,,conditional_on_arrival_with_censoring_penalty,182,traci_vehicle_insertion,8,,,,,,,,,63.38471849865952,98.02262931034483,7491.0,746,0.8038793103448276,3.1083333333333334,31.2125,16.0,0,0,55,0.007365199271589518
seed,arterial,arterial_bottleneck_failure_mode,max_pressure,20260523,completed,300,60,10,networks/arterial/arterial.sumocfg,networks/arterial/arterial.net.xml,,conditional_on_arrival_with_censoring_penalty,185,,,edge_speed_reduction,C12C2,34.0,60,180,,,,67.08571428571429,101.85652173913043,8208.0,735,0.7989130434782609,3.0625,34.2,25.0,0,0,56,0.007878097472712398
seed,arterial,arterial_bottleneck_failure_mode,capacity_aware_pressure,20260523,completed,300,60,10,networks/arterial/arterial.sumocfg,networks/arterial/arterial.net.xml,,conditional_on_arrival_with_censoring_penalty,185,,,edge_speed_reduction,C12C2,34.0,60,180,,,,67.08571428571429,101.85652173913043,8208.0,735,0.7989130434782609,3.0625,34.2,25.0,0,0,56,0.00521890795789659
aggregate,arterial,arterial_bottleneck_failure_mode,capacity_aware_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,67.08571428571429,67.08571428571429,67.08571428571429,101.85652173913043,8208.0,735.0,0.7989130434782609,3.0625,34.2,25.0,0.0,0.0,56.0,0.00521890795789659
aggregate,arterial,arterial_bottleneck_failure_mode,max_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,67.08571428571429,67.08571428571429,67.08571428571429,101.85652173913043,8208.0,735.0,0.7989130434782609,3.0625,34.2,25.0,0.0,0.0,56.0,0.007878097472712398
aggregate,arterial,arterial_demand_shift,capacity_aware_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,63.38471849865952,63.38471849865952,63.38471849865952,98.02262931034483,7491.0,746.0,0.8038793103448276,3.1083333333333334,31.2125,16.0,0.0,0.0,55.0,0.007365199271589518
aggregate,arterial,arterial_demand_shift,fixed_time,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,64.09418282548476,64.09418282548476,64.09418282548476,103.14224137931035,9964.0,722.0,0.7780172413793104,3.0083333333333333,41.516666666666666,17.0,0.0,0.0,40.0,0.005106567172333598
aggregate,arterial,arterial_demand_shift,max_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,63.38471849865952,63.38471849865952,63.38471849865952,98.02262931034483,7491.0,746.0,0.8038793103448276,3.1083333333333334,31.2125,16.0,0.0,0.0,55.0,0.008179296157322824
aggregate,arterial,arterial_main,actuated_local_pressure,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.3144163780410394,62.123834685921814,63.35634688784268,62.74009078688225,96.88282608695651,7246.6,742.8,0.807391304347826,3.0949999999999998,30.194166666666668,15.4,0.0,0.0,55.6,0.007668950990773737
aggregate,arterial,arterial_main,all_neighbor_symbolic,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.2800668562519465,62.33364428055981,63.431506357067434,62.88257531881362,97.80630434782609,7378.2,738.6,0.8028260869565218,3.0774999999999997,30.7425,15.6,0.0,0.0,55.4,0.006881207972764969
aggregate,arterial,arterial_main,capacity_aware_pressure,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.2800668562519465,62.33364428055981,63.431506357067434,62.88257531881362,97.80630434782609,7378.2,738.6,0.8028260869565218,3.0774999999999997,30.7425,15.6,0.0,0.0,55.4,0.008647409919649362
aggregate,arterial,arterial_main,fixed_time,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.31584464068308693,64.12673063806622,65.36484162954392,64.74578613380507,102.57543478260871,9811.4,721.4,0.7841304347826087,3.0058333333333334,40.880833333333335,16.8,0.0,0.0,40.0,0.004911581589840353
aggregate,arterial,arterial_main,max_pressure,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.2800668562519465,62.33364428055981,63.431506357067434,62.88257531881362,97.80630434782609,7378.2,738.6,0.8028260869565218,3.0774999999999997,30.7425,15.6,0.0,0.0,55.4,0.008223491511307657
aggregate,arterial,arterial_main,random_permuted_dual,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,2.8064344571565765,59.96334754577793,70.96457061783171,65.46395908180482,118.21478260869564,18659.0,639.0,0.6945652173913043,2.6625,77.74583333333332,47.2,0.0,0.0,34.6,0.009122292650863529
aggregate,arterial,arterial_main,raw_neighbor_symbolic,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.2800668562519465,62.33364428055981,63.431506357067434,62.88257531881362,97.80630434782609,7378.2,738.6,0.8028260869565218,3.0774999999999997,30.7425,15.6,0.0,0.0,55.4,0.006881933519616723
aggregate,grid_4x4,grid_scalability,actuated_local_pressure,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.9851804498178791,80.31179480733435,84.17370217062044,82.2427484889774,131.97788461538462,2348.6,142.4,0.6846153846153846,0.5933333333333334,9.785833333333333,3.4,0.0,0.0,177.4,0.02253857471514493
aggregate,grid_4x4,grid_scalability,all_neighbor_symbolic,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.3616283803143754,81.60129205490637,83.01887530573873,82.31008368032255,132.1951923076923,2349.4,142.2,0.6836538461538462,0.5925,9.789166666666667,3.2,0.0,0.0,174.4,0.01711576380766928
aggregate,grid_4x4,grid_scalability,capacity_aware_pressure,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.3616283803143754,81.60129205490637,83.01887530573873,82.31008368032255,132.1951923076923,2349.4,142.2,0.6836538461538462,0.5925,9.789166666666667,3.2,0.0,0.0,174.4,0.01956662831362337
aggregate,grid_4x4,grid_scalability,fixed_time,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.1975279084574306,76.78405272082689,77.55836212198001,77.17120742140345,126.80288461538461,2198.6,144.6,0.6951923076923077,0.6024999999999999,9.160833333333333,3.0,0.0,0.0,128.0,0.014917641063220799
aggregate,grid_4x4,grid_scalability,max_pressure,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.9851804498178791,80.31179480733435,84.17370217062044,82.2427484889774,131.97788461538462,2348.6,142.4,0.6846153846153846,0.5933333333333334,9.785833333333333,3.4,0.0,0.0,177.4,0.02082591922953725
aggregate,grid_4x4,grid_scalability,random_permuted_dual,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,3.4283550135074803,83.79043823608309,97.22958988903243,90.51001406255776,144.10576923076923,4484.8,133.2,0.6403846153846154,0.5549999999999999,18.686666666666667,3.8,0.0,0.0,123.8,0.025255258730612695
aggregate,grid_4x4,grid_scalability,raw_neighbor_symbolic,aggregate,n_seeds=5,,,,,,,aggregate,,,,,,,,,0.9851804498178791,80.31179480733435,84.17370217062044,82.2427484889774,131.97788461538462,2348.6,142.4,0.6846153846153846,0.5933333333333334,9.785833333333333,3.4,0.0,0.0,177.4,0.01974075399339199
aggregate,single,single_sanity,actuated_local_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,57.047904191616766,57.047904191616766,57.047904191616766,87.235,944.0,167.0,0.835,0.6958333333333333,3.933333333333333,5.0,0.0,0.0,12.0,0.001708050025627017
aggregate,single,single_sanity,all_neighbor_symbolic,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,57.047904191616766,57.047904191616766,57.047904191616766,87.235,944.0,167.0,0.835,0.6958333333333333,3.933333333333333,5.0,0.0,0.0,12.0,0.0015449619386345148
aggregate,single,single_sanity,capacity_aware_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,57.047904191616766,57.047904191616766,57.047904191616766,87.235,944.0,167.0,0.835,0.6958333333333333,3.933333333333333,5.0,0.0,0.0,12.0,0.0017789409030228853
aggregate,single,single_sanity,fixed_time,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,57.74251497005988,57.74251497005988,57.74251497005988,87.815,1125.0,167.0,0.835,0.6958333333333333,4.6875,6.0,0.0,0.0,8.0,0.0012439952697604895
aggregate,single,single_sanity,max_pressure,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,57.047904191616766,57.047904191616766,57.047904191616766,87.235,944.0,167.0,0.835,0.6958333333333333,3.933333333333333,5.0,0.0,0.0,12.0,0.0014642082387581468
aggregate,single,single_sanity,random_permuted_dual,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,68.296,68.296,68.296,132.685,6178.0,125.0,0.625,0.5208333333333334,25.741666666666667,29.0,0.0,0.0,5.0,0.001962689799256623
aggregate,single,single_sanity,raw_neighbor_symbolic,aggregate,n_seeds=1,,,,,,,aggregate,,,,,,,,,0.0,57.047904191616766,57.047904191616766,57.047904191616766,87.235,944.0,167.0,0.835,0.6958333333333333,3.933333333333333,5.0,0.0,0.0,12.0,0.0009688887512311339
